Area of usual residence,Area of workplace,All categories: Method of travel to work,Work mainly at or from home,"Underground, metro, light rail, tram",Train,"Bus, minibus or coach",Taxi,Other method of travel to work,F10,F11,F12,F13,F14
E02000002,E02000016,30,0,2,0,9,0,0,16,0,0,3,0
E02000002,E02000017,2,0,0,0,1,0,0,1,0,0,0,0
E02000002,E02000018,1,0,0,0,0,0,0,1,0,0,0,0
E02000002,E02000019,25,0,0,0,5,0,0,15,0,4,1,0
E02000002,E02000020,16,0,0,0,3,0,0,12,0,0,1,0
E02000002,E02000021,23,0,0,0,6,0,0,16,1,0,0,0
E02000002,E02000022,10,0,0,0,3,0,0,5,0,0,2,0
E02000002,E02000023,9,0,0,0,4,0,0,4,0,0,1,0
E02000002,E02000042,1,0,0,0,0,0,0,1,0,0,0,0
E02000002,E02000045,1,0,0,0,0,0,0,1,0,0,0,0
E02000002,E02000050,1,0,0,0,0,0,0,1,0,0,0,0
E02000002,E02000051,2,0,2,0,0,0,0,0,0,0,0,0
E02000002,E02000053,2,0,0,0,0,0,0,2,0,0,0,0
E02000002,E02000065,1,0,0,0,0,0,0,1,0,0,0,0
E02000002,E02000067,2,0,0,0,0,0,0,1,1,0,0,0
E02000002,E02000078,1,0,0,0,0,0,0,1,0,0,0,0
E02000002,E02000079,1,0,0,0,0,0,0,1,0,0,0,0
E02000002,E02000090,1,0,0,0,0,0,0,0,0,0,1,0
E02000002,E02000092,1,0,0,0,0,0,0,1,0,0,0,0
E02000002,E02000093,3,0,1,0,0,0,0,2,0,0,0,0
E02000002,E02000106,2,0,0,1,0,0,1,0,0,0,0,0
E02000002,E02000116,1,0,0,1,0,0,0,0,0,0,0,0
E02000002,E02000119,2,0,1,0,0,0,0,1,0,0,0,0
E02000002,E02000128,1,0,1,0,0,0,0,0,0,0,0,0
E02000002,E02000130,1,0,0,0,0,0,0,1,0,0,0,0
E02000002,E02000142,1,0,1,0,0,0,0,0,0,0,0,0
E02000002,E02000150,1,0,0,0,1,0,0,0,0,0,0,0
E02000002,E02000171,1,0,0,0,1,0,0,0,0,0,0,0
E02000002,E02000172,1,0,0,0,0,0,0,1,0,0,0,0
E02000002,E02000173,2,0,0,2,0,0,0,0,0,0,0,0
E02000002,E02000176,1,0,1,0,0,0,0,0,0,0,0,0
E02000002,E02000184,3,0,1,1,0,0,0,1,0,0,0,0
E02000002,E02000186,6,0,3,1,1,0,0,1,0,0,0,0
E02000002,E02000187,2,0,2,0,0,0,0,0,0,0,0,0
E02000002,E02000189,1,0,0,0,1,0,0,0,0,0,0,0
E02000002,E02000191,14,0,12,2,0,0,0,0,0,0,0,0
E02000002,E02000192,7,0,4,1,0,0,1,0,0,1,0,0
E02000002,E02000193,14,0,11,3,0,0,0,0,0,0,0,0
E02000002,E02000220,1,0,1,0,0,0,0,0,0,0,0,0
E02000002,E02000225,1,0,0,0,0,0,0,1,0,0,0,0
E02000002,E02000244,1,0,1,0,0,0,0,0,0,0,0,0
E02000002,E02000252,3,0,2,0,0,0,0,0,0,1,0,0
E02000002,E02000257,1,0,1,0,0,0,0,0,0,0,0,0
E02000002,E02000264,1,0,1,0,0,0,0,0,0,0,0,0
E02000002,E02000269,1,0,0,0,0,0,0,1,0,0,0,0
E02000002,E02000275,1,0,1,0,0,0,0,0,0,0,0,0
E02000002,E02000278,1,0,0,0,0,0,0,1,0,0,0,0
E02000002,E02000285,2,0,0,0,0,0,0,2,0,0,0,0
E02000002,E02000286,1,0,0,0,0,0,0,1,0,0,0,0
E02000002,E02000288,2,0,0,0,1,0,0,1,0,0,0,0
E02000002,E02000290,11,0,0,0,0,0,0,8,3,0,0,0
E02000002,E02000292,3,0,0,0,0,0,0,2,0,0,0,1
E02000002,E02000296,1,0,0,1,0,0,0,0,0,0,0,0
E02000002,E02000297,1,0,0,0,0,0,0,1,0,0,0,0
E02000002,E02000301,2,0,0,0,0,0,0,2,0,0,0,0
E02000002,E02000305,1,0,0,0,0,0,0,1,0,0,0,0
E02000002,E02000306,2,0,0,0,0,0,0,2,0,0,0,0
E02000002,E02000308,2,0,1,1,0,0,0,0,0,0,0,0
E02000002,E02000309,1,0,0,0,1,0,0,0,0,0,0,0
E02000002,E02000311,1,0,0,0,0,0,0,1,0,0,0,0
E02000002,E02000316,10,0,1,0,0,0,0,9,0,0,0,0
E02000002,E02000319,2,0,1,0,0,0,0,0,1,0,0,0
E02000002,E02000327,1,0,0,0,0,0,0,1,0,0,0,0
E02000002,E02000331,1,0,0,0,0,0,0,1,0,0,0,0
E02000002,E02000345,1,0,0,0,0,0,0,1,0,0,0,0
E02000002,E02000353,1,0,1,0,0,0,0,0,0,0,0,0
E02000002,E02000355,1,0,0,0,0,0,0,1,0,0,0,0
E02000002,E02000357,1,0,0,0,0,0,0,1,0,0,0,0
E02000002,E02000358,2,0,0,0,0,0,0,2,0,0,0,0
E02000002,E02000361,5,0,1,0,1,0,0,3,0,0,0,0
E02000002,E02000363,7,0,2,1,1,0,0,3,0,0,0,0
E02000002,E02000369,2,0,0,2,0,0,0,0,0,0,0,0
E02000002,E02000370,1,0,0,0,0,0,0,1,0,0,0,0
E02000002,E02000371,8,0,4,1,1,0,0,1,1,0,0,0
E02000002,E02000372,2,0,1,0,0,0,0,1,0,0,0,0
E02000002,E02000375,3,0,1,2,0,0,0,0,0,0,0,0
E02000002,E02000383,1,0,1,0,0,0,0,0,0,0,0,0
E02000002,E02000384,3,0,3,0,0,0,0,0,0,0,0,0
E02000002,E02000386,1,0,1,0,0,0,0,0,0,0,0,0
E02000002,E02000387,2,0,2,0,0,0,0,0,0,0,0,0
E02000002,E02000397,2,0,0,0,0,0,0,2,0,0,0,0
E02000002,E02000398,1,0,0,0,0,0,0,1,0,0,0,0
E02000002,E02000406,1,0,0,1,0,0,0,0,0,0,0,0
E02000002,E02000407,1,0,1,0,0,0,0,0,0,0,0,0
E02000002,E02000409,1,0,0,0,0,0,0,1,0,0,0,0
E02000002,E02000411,1,0,0,0,0,0,0,1,0,0,0,0
E02000002,E02000412,1,0,0,1,0,0,0,0,0,0,0,0
E02000002,E02000419,2,0,0,0,0,0,0,2,0,0,0,0
E02000002,E02000421,2,0,0,0,0,0,0,2,0,0,0,0
E02000002,E02000428,1,0,0,0,0,0,0,0,1,0,0,0
E02000002,E02000430,1,0,1,0,0,0,0,0,0,0,0,0
E02000002,E02000449,1,0,0,0,0,0,0,1,0,0,0,0
E02000002,E02000464,6,0,0,1,3,0,0,1,1,0,0,0
E02000002,E02000465,2,0,0,0,2,0,0,0,0,0,0,0
E02000002,E02000466,4,0,0,0,0,0,0,3,0,0,1,0
E02000002,E02000467,4,0,0,0,1,0,0,3,0,0,0,0
E02000002,E02000468,2,0,0,0,1,0,0,1,0,0,0,0
E02000002,E02000469,2,0,0,0,1,0,0,1,0,0,0,0
E02000002,E02000470,23,0,0,0,0,0,0,18,4,1,0,0
E02000002,E02000471,3,0,0,0,0,0,0,2,1,0,0,0
E02000002,E02000472,12,0,0,0,2,0,0,9,1,0,0,0
E02000002,E02000473,4,0,1,0,0,0,0,3,0,0,0,0
E02000002,E02000474,14,0,0,1,6,0,0,4,2,1,0,0
E02000002,E02000475,5,0,0,0,1,0,0,4,0,0,0,0
E02000002,E02000476,88,0,1,3,50,0,0,27,2,2,3,0
E02000002,E02000479,13,0,0,1,2,0,1,9,0,0,0,0
E02000002,E02000480,52,0,1,1,13,0,1,29,4,1,2,0
E02000002,E02000481,1,0,0,0,0,0,0,1,0,0,0,0
E02000002,E02000483,14,0,1,0,2,0,0,11,0,0,0,0
E02000002,E02000484,3,0,0,0,0,0,2,1,0,0,0,0
E02000002,E02000485,7,0,0,2,1,0,0,4,0,0,0,0
E02000002,E02000486,5,0,0,1,1,0,0,3,0,0,0,0
E02000002,E02000487,2,0,0,0,1,0,0,1,0,0,0,0
E02000002,E02000488,3,0,0,1,0,0,0,2,0,0,0,0
E02000002,E02000489,3,0,0,0,1,0,0,2,0,0,0,0
E02000002,E02000490,1,0,0,0,0,0,0,1,0,0,0,0
E02000002,E02000491,7,0,0,0,1,0,0,5,1,0,0,0
E02000002,E02000492,5,0,0,0,1,0,0,4,0,0,0,0
E02000002,E02000493,3,0,0,0,2,0,0,1,0,0,0,0
E02000002,E02000518,2,0,0,0,0,0,0,2,0,0,0,0
E02000002,E02000524,2,0,0,0,0,0,0,2,0,0,0,0
E02000002,E02000534,1,0,0,0,0,0,0,1,0,0,0,0
E02000002,E02000556,2,0,0,0,1,0,0,1,0,0,0,0
E02000002,E02000557,1,0,1,0,0,0,0,0,0,0,0,0
E02000002,E02000558,1,0,1,0,0,0,0,0,0,0,0,0
E02000002,E02000559,1,0,0,0,0,0,0,1,0,0,0,0
E02000002,E02000562,1,0,0,0,0,0,0,1,0,0,0,0
E02000002,E02000565,1,0,0,1,0,0,0,0,0,0,0,0
E02000002,E02000566,2,0,0,2,0,0,0,0,0,0,0,0
E02000002,E02000568,6,0,0,0,1,0,0,0,5,0,0,0
E02000002,E02000569,2,0,1,1,0,0,0,0,0,0,0,0
E02000002,E02000573,2,0,1,1,0,0,0,0,0,0,0,0
E02000002,E02000574,2,0,0,2,0,0,0,0,0,0,0,0
E02000002,E02000575,2,0,1,1,0,0,0,0,0,0,0,0
E02000002,E02000576,9,0,7,1,0,0,0,1,0,0,0,0
E02000002,E02000577,1,0,1,0,0,0,0,0,0,0,0,0
E02000002,E02000580,3,0,3,0,0,0,0,0,0,0,0,0
E02000002,E02000581,1,0,1,0,0,0,0,0,0,0,0,0
E02000002,E02000584,2,0,1,0,0,0,0,1,0,0,0,0
E02000002,E02000586,1,0,1,0,0,0,0,0,0,0,0,0
E02000002,E02000588,2,0,1,1,0,0,0,0,0,0,0,0
E02000002,E02000594,2,0,2,0,0,0,0,0,0,0,0,0
E02000002,E02000620,3,0,3,0,0,0,0,0,0,0,0,0
E02000002,E02000622,1,0,1,0,0,0,0,0,0,0,0,0
E02000002,E02000628,3,0,1,0,0,0,0,2,0,0,0,0
E02000002,E02000645,1,0,0,1,0,0,0,0,0,0,0,0
E02000002,E02000654,2,0,0,0,1,0,1,0,0,0,0,0
E02000002,E02000657,1,0,0,0,0,0,0,1,0,0,0,0
E02000002,E02000692,1,0,1,0,0,0,0,0,0,0,0,0
E02000002,E02000715,1,0,0,0,0,0,0,1,0,0,0,0
E02000002,E02000716,2,0,0,0,1,0,0,1,0,0,0,0
E02000002,E02000717,7,0,0,1,2,0,0,3,1,0,0,0
E02000002,E02000718,1,0,0,0,0,0,0,1,0,0,0,0
E02000002,E02000719,2,0,1,0,0,0,0,1,0,0,0,0
E02000002,E02000721,1,0,0,0,1,0,0,0,0,0,0,0
E02000002,E02000722,1,0,1,0,0,0,0,0,0,0,0,0
E02000002,E02000723,2,0,0,0,0,0,0,2,0,0,0,0
E02000002,E02000724,1,0,1,0,0,0,0,0,0,0,0,0
E02000002,E02000725,10,0,5,2,1,0,0,2,0,0,0,0
E02000002,E02000726,4,0,3,1,0,0,0,0,0,0,0,0
E02000002,E02000727,5,0,2,0,0,0,0,2,0,1,0,0
E02000002,E02000729,1,0,0,0,0,0,0,1,0,0,0,0
E02000002,E02000730,3,0,0,0,1,0,0,1,1,0,0,0
E02000002,E02000731,6,0,4,0,2,0,0,0,0,0,0,0
E02000002,E02000732,1,0,0,0,0,0,0,1,0,0,0,0
E02000002,E02000737,3,0,0,0,1,0,0,2,0,0,0,0
E02000002,E02000740,4,0,0,0,1,0,0,3,0,0,0,0
E02000002,E02000741,9,0,1,0,0,0,0,8,0,0,0,0
E02000002,E02000742,5,0,0,0,1,0,0,4,0,0,0,0
E02000002,E02000744,1,0,0,0,0,0,0,1,0,0,0,0
E02000002,E02000745,1,0,0,0,0,0,0,1,0,0,0,0
E02000002,E02000746,17,0,1,0,4,0,0,10,1,1,0,0
E02000002,E02000747,7,0,1,2,0,0,0,4,0,0,0,0
E02000002,E02000748,7,0,2,1,1,0,0,3,0,0,0,0
E02000002,E02000749,3,0,0,0,0,0,0,2,1,0,0,0
E02000002,E02000750,5,0,1,0,0,0,0,4,0,0,0,0
E02000002,E02000751,5,0,1,0,1,0,0,3,0,0,0,0
E02000002,E02000752,20,0,0,0,6,0,0,14,0,0,0,0
E02000002,E02000753,2,0,0,0,0,0,0,1,1,0,0,0
E02000002,E02000755,1,0,0,0,1,0,0,0,0,0,0,0
E02000002,E02000756,17,0,3,0,3,0,0,9,1,1,0,0
E02000002,E02000757,6,0,0,0,1,0,0,3,1,0,0,1
E02000002,E02000758,4,0,0,0,0,0,0,3,0,0,1,0
E02000002,E02000759,1,0,0,0,0,0,1,0,0,0,0,0
E02000002,E02000760,4,0,0,0,2,0,0,1,0,0,0,1
E02000002,E02000762,4,0,0,0,3,0,0,1,0,0,0,0
E02000002,E02000763,9,0,0,0,3,0,0,4,1,0,1,0
E02000002,E02000764,4,0,0,0,1,0,0,3,0,0,0,0
E02000002,E02000765,4,0,0,0,0,0,0,4,0,0,0,0
E02000002,E02000767,13,0,0,0,5,0,0,5,2,1,0,0
E02000002,E02000769,30,0,0,1,1,0,0,12,4,0,12,0
E02000002,E02000770,6,0,0,0,3,0,0,3,0,0,0,0
E02000002,E02000772,65,0,2,1,17,3,0,28,2,2,10,0
E02000002,E02000773,14,0,0,0,4,0,0,7,1,1,1,0
E02000002,E02000774,3,0,0,0,0,0,0,3,0,0,0,0
E02000002,E02000776,10,0,0,2,1,1,0,6,0,0,0,0
E02000002,E02000777,1,0,0,0,0,0,0,1,0,0,0,0
E02000002,E02000779,11,0,0,0,10,0,0,0,0,1,0,0
E02000002,E02000780,35,0,1,2,11,0,0,20,0,0,0,1
E02000002,E02000781,5,0,0,0,1,0,0,3,0,0,1,0
E02000002,E02000782,12,0,1,0,5,0,0,6,0,0,0,0
E02000002,E02000788,1,0,1,0,0,0,0,0,0,0,0,0
E02000002,E02000808,9,0,6,3,0,0,0,0,0,0,0,0
E02000002,E02000809,3,0,1,0,1,0,0,1,0,0,0,0
E02000002,E02000812,3,0,3,0,0,0,0,0,0,0,0,0
E02000002,E02000813,2,0,1,1,0,0,0,0,0,0,0,0
E02000002,E02000814,1,0,0,0,0,0,0,1,0,0,0,0
E02000002,E02000819,2,0,1,0,1,0,0,0,0,0,0,0
E02000002,E02000821,2,0,0,1,0,0,0,1,0,0,0,0
E02000002,E02000824,2,0,0,0,0,0,0,2,0,0,0,0
E02000002,E02000826,2,0,2,0,0,0,0,0,0,0,0,0
E02000002,E02000830,1,0,0,0,0,0,0,1,0,0,0,0
E02000002,E02000851,1,0,0,1,0,0,0,0,0,0,0,0
E02000002,E02000864,3,0,1,0,1,0,0,1,0,0,0,0
E02000002,E02000865,1,0,1,0,0,0,0,0,0,0,0,0
E02000002,E02000866,1,0,0,0,0,0,0,1,0,0,0,0
E02000002,E02000867,7,0,5,0,0,0,0,1,0,0,0,1
E02000002,E02000868,1,0,1,0,0,0,0,0,0,0,0,0
E02000002,E02000870,1,0,0,0,0,0,0,1,0,0,0,0
E02000002,E02000871,4,0,0,1,0,0,0,3,0,0,0,0
E02000002,E02000872,2,0,1,0,0,0,0,1,0,0,0,0
E02000002,E02000874,5,0,2,0,1,0,0,2,0,0,0,0
E02000002,E02000875,4,0,1,0,1,0,0,2,0,0,0,0
E02000002,E02000876,3,0,1,2,0,0,0,0,0,0,0,0
E02000002,E02000877,6,0,1,3,0,0,0,2,0,0,0,0
E02000002,E02000878,6,0,2,3,0,0,0,1,0,0,0,0
E02000002,E02000880,5,0,2,0,1,0,0,2,0,0,0,0
E02000002,E02000881,1,0,0,0,0,0,0,1,0,0,0,0
E02000002,E02000882,5,0,4,0,1,0,0,0,0,0,0,0
E02000002,E02000883,1,0,1,0,0,0,0,0,0,0,0,0
E02000002,E02000884,4,0,1,2,1,0,0,0,0,0,0,0
E02000002,E02000885,3,0,3,0,0,0,0,0,0,0,0,0
E02000002,E02000886,1,0,0,0,0,0,0,1,0,0,0,0
E02000002,E02000887,1,0,0,0,0,0,0,0,0,0,1,0
E02000002,E02000889,1,0,1,0,0,0,0,0,0,0,0,0
E02000002,E02000890,3,0,1,1,0,0,0,0,1,0,0,0
E02000002,E02000891,8,0,3,2,0,0,0,3,0,0,0,0
E02000002,E02000893,1,0,0,0,0,0,0,1,0,0,0,0
E02000002,E02000894,1,0,0,0,0,0,0,1,0,0,0,0
E02000002,E02000897,1,0,0,0,0,0,0,1,0,0,0,0
E02000002,E02000898,1,0,0,0,0,0,0,1,0,0,0,0
E02000002,E02000900,3,0,0,0,0,0,0,3,0,0,0,0
E02000002,E02000901,1,0,0,0,0,0,0,1,0,0,0,0
E02000002,E02000904,3,0,0,0,0,0,0,3,0,0,0,0
E02000002,E02000905,5,0,1,0,1,0,0,3,0,0,0,0
E02000002,E02000908,1,0,1,0,0,0,0,0,0,0,0,0
E02000002,E02000909,2,0,0,0,0,0,0,1,1,0,0,0
E02000002,E02000911,2,0,0,0,1,0,0,1,0,0,0,0
E02000002,E02000913,12,0,0,0,4,0,0,7,0,0,1,0
E02000002,E02000915,4,0,2,0,1,0,0,1,0,0,0,0
E02000002,E02000916,5,0,0,2,0,0,0,3,0,0,0,0
E02000002,E02000917,2,0,0,0,0,0,0,1,1,0,0,0
E02000002,E02000918,1,0,0,0,0,0,0,1,0,0,0,0
E02000002,E02000920,11,0,2,0,1,0,0,6,2,0,0,0
E02000002,E02000924,1,0,1,0,0,0,0,0,0,0,0,0
E02000002,E02000932,1,0,1,0,0,0,0,0,0,0,0,0
E02000002,E02000940,1,0,0,1,0,0,0,0,0,0,0,0
E02000002,E02000952,1,0,0,1,0,0,0,0,0,0,0,0
E02000002,E02000956,1,0,1,0,0,0,0,0,0,0,0,0
E02000002,E02000967,4,0,2,1,0,0,1,0,0,0,0,0
E02000002,E02000968,1,0,1,0,0,0,0,0,0,0,0,0
E02000002,E02000969,1,0,1,0,0,0,0,0,0,0,0,0
E02000002,E02000970,5,0,3,2,0,0,0,0,0,0,0,0
E02000002,E02000971,4,0,3,1,0,0,0,0,0,0,0,0
E02000002,E02000972,18,0,13,3,0,0,0,2,0,0,0,0
E02000002,E02000974,1,0,1,0,0,0,0,0,0,0,0,0
E02000002,E02000976,3,0,1,1,0,0,0,0,0,0,1,0
E02000002,E02000977,19,0,10,5,1,0,2,0,0,1,0,0
E02000002,E02000978,4,0,3,0,0,0,0,0,0,0,0,1
E02000002,E02000979,15,0,11,2,2,0,0,0,0,0,0,0
E02000002,E02000981,1,0,0,1,0,0,0,0,0,0,0,0
E02000002,E02000982,3,0,2,1,0,0,0,0,0,0,0,0
E02000002,E02001753,2,0,0,0,0,0,0,0,2,0,0,0
E02000002,E02001876,2,0,0,0,0,0,0,2,0,0,0,0
E02000002,E02002005,2,0,1,0,0,0,0,0,1,0,0,0
E02000002,E02002124,2,0,0,0,0,0,0,1,1,0,0,0
E02000002,E02002607,1,0,0,0,0,0,0,1,0,0,0,0
E02000002,E02002911,1,0,0,0,0,0,0,1,0,0,0,0
E02000002,E02003289,1,0,0,0,1,0,0,0,0,0,0,0
E02000002,E02003290,1,0,0,0,0,0,0,1,0,0,0,0
E02000002,E02003292,1,0,0,0,0,0,0,1,0,0,0,0
E02000002,E02003299,1,0,0,0,0,0,0,1,0,0,0,0
E02000002,E02003302,1,0,0,0,0,0,0,1,0,0,0,0
E02000002,E02003303,1,0,1,0,0,0,0,0,0,0,0,0
E02000002,E02003304,1,0,0,0,0,0,0,1,0,0,0,0
E02000002,E02003310,31,0,1,5,1,0,2,22,0,0,0,0
E02000002,E02003311,1,0,0,0,0,0,0,1,0,0,0,0
E02000002,E02003312,1,0,0,0,0,0,0,1,0,0,0,0
E02000002,E02003313,5,0,0,0,3,0,0,2,0,0,0,0
E02000002,E02003328,3,0,0,0,0,0,0,3,0,0,0,0
E02000002,E02003385,1,0,0,0,0,0,0,1,0,0,0,0
E02000002,E02003405,1,0,0,0,0,0,0,1,0,0,0,0
E02000002,E02003419,1,0,0,0,0,0,0,1,0,0,0,0
E02000002,E02003432,2,0,0,0,0,0,0,1,1,0,0,0
E02000002,E02003441,1,0,1,0,0,0,0,0,0,0,0,0
E02000002,E02003444,1,0,1,0,0,0,0,0,0,0,0,0
E02000002,E02003448,1,0,0,0,0,0,0,1,0,0,0,0
E02000002,E02003481,2,0,0,0,0,0,1,1,0,0,0,0
E02000002,E02003660,1,0,1,0,0,0,0,0,0,0,0,0
E02000002,E02003667,1,0,0,0,0,0,0,1,0,0,0,0
E02000002,E02003710,1,0,0,0,1,0,0,0,0,0,0,0
E02000002,E02004243,6,0,0,0,3,0,0,3,0,0,0,0
E02000002,E02004266,1,0,0,0,0,0,0,0,0,0,0,1
E02000002,E02004376,1,0,0,1,0,0,0,0,0,0,0,0
E02000002,E02004425,1,0,0,0,1,0,0,0,0,0,0,0
E02000002,E02004426,1,0,0,0,0,0,0,0,1,0,0,0
E02000002,E02004427,1,0,0,0,0,0,0,1,0,0,0,0
E02000002,E02004430,3,0,0,0,0,0,0,2,1,0,0,0
E02000002,E02004433,2,0,0,0,0,0,0,2,0,0,0,0
E02000002,E02004434,1,0,0,0,0,0,0,1,0,0,0,0
E02000002,E02004435,1,0,0,0,0,0,0,1,0,0,0,0
E02000002,E02004437,5,0,0,1,0,0,0,4,0,0,0,0
E02000002,E02004438,4,0,0,0,0,0,0,3,0,1,0,0
E02000002,E02004439,1,0,0,0,0,0,0,1,0,0,0,0
E02000002,E02004441,1,0,0,1,0,0,0,0,0,0,0,0
E02000002,E02004442,1,0,0,0,0,0,0,1,0,0,0,0
E02000002,E02004443,3,0,0,1,1,0,0,0,1,0,0,0
E02000002,E02004445,1,0,0,1,0,0,0,0,0,0,0,0
E02000002,E02004453,1,0,0,0,0,0,0,1,0,0,0,0
E02000002,E02004466,2,0,0,0,0,0,0,2,0,0,0,0
E02000002,E02004468,1,0,0,0,0,0,0,1,0,0,0,0
E02000002,E02004469,4,0,0,0,1,0,0,3,0,0,0,0
E02000002,E02004470,7,0,0,4,1,0,0,1,1,0,0,0
E02000002,E02004471,5,0,0,1,0,0,0,4,0,0,0,0
E02000002,E02004474,1,0,0,0,0,0,0,1,0,0,0,0
E02000002,E02004479,1,0,0,0,0,0,0,1,0,0,0,0
E02000002,E02004482,1,0,0,0,0,0,0,1,0,0,0,0
E02000002,E02004486,2,0,0,0,0,0,0,2,0,0,0,0
E02000002,E02004492,2,0,0,0,0,0,0,1,1,0,0,0
E02000002,E02004493,3,0,0,0,0,0,0,3,0,0,0,0
E02000002,E02004494,2,0,0,1,0,0,0,0,1,0,0,0
E02000002,E02004497,1,0,0,0,0,0,0,1,0,0,0,0
E02000002,E02004500,1,0,0,0,0,0,0,1,0,0,0,0
E02000002,E02004505,1,0,0,0,0,0,0,1,0,0,0,0
E02000002,E02004507,1,0,1,0,0,0,0,0,0,0,0,0
E02000002,E02004522,1,0,0,0,1,0,0,0,0,0,0,0
E02000002,E02004530,4,0,0,0,0,0,0,4,0,0,0,0
E02000002,E02004531,2,0,0,0,0,0,0,2,0,0,0,0
E02000002,E02004535,1,0,0,0,0,0,0,1,0,0,0,0
E02000002,E02004536,4,0,0,0,2,0,0,2,0,0,0,0
E02000002,E02004537,10,0,0,2,0,0,0,7,0,0,0,1
E02000002,E02004538,5,0,0,0,1,0,0,4,0,0,0,0
E02000002,E02004539,1,0,0,0,0,0,0,1,0,0,0,0
E02000002,E02004540,4,0,0,0,0,0,0,3,1,0,0,0
E02000002,E02004541,5,0,0,0,0,0,0,4,1,0,0,0
E02000002,E02004542,6,0,1,0,0,0,0,4,1,0,0,0
E02000002,E02004543,4,0,0,0,0,0,0,4,0,0,0,0
E02000002,E02004545,3,0,0,0,0,0,0,3,0,0,0,0
E02000002,E02004547,2,0,0,0,0,0,0,2,0,0,0,0
E02000002,E02004549,1,0,0,0,0,0,0,1,0,0,0,0
E02000002,E02004558,1,0,0,0,0,0,0,1,0,0,0,0
E02000002,E02004561,2,0,0,0,0,0,0,2,0,0,0,0
E02000002,E02004567,1,0,0,0,0,0,0,1,0,0,0,0
E02000002,E02004568,2,0,0,0,0,0,0,2,0,0,0,0
E02000002,E02004569,1,0,0,0,0,0,0,1,0,0,0,0
E02000002,E02004577,1,0,0,1,0,0,0,0,0,0,0,0
E02000002,E02004597,1,0,0,0,0,0,0,1,0,0,0,0
E02000002,E02004685,1,0,0,0,0,0,0,1,0,0,0,0
E02000002,E02004852,1,0,0,0,0,0,0,1,0,0,0,0
E02000002,E02004853,1,0,0,0,0,0,0,1,0,0,0,0
E02000002,E02004854,1,0,1,0,0,0,0,0,0,0,0,0
E02000002,E02004855,2,0,0,0,0,0,0,2,0,0,0,0
E02000002,E02004868,1,0,0,0,0,0,0,1,0,0,0,0
E02000002,E02004881,1,0,0,0,0,0,0,1,0,0,0,0
E02000002,E02004882,1,0,0,0,0,0,0,1,0,0,0,0
E02000002,E02004884,1,0,0,0,0,0,0,1,0,0,0,0
E02000002,E02004894,1,0,0,0,0,0,0,1,0,0,0,0
E02000002,E02004896,1,0,0,0,0,0,0,1,0,0,0,0
E02000002,E02004897,1,0,0,0,0,0,0,0,1,0,0,0
E02000002,E02004899,1,0,0,0,0,0,0,1,0,0,0,0
E02000002,E02004924,2,0,0,0,1,0,0,1,0,0,0,0
E02000002,E02004948,1,0,0,0,0,0,0,1,0,0,0,0
E02000002,E02004965,1,0,0,0,0,0,0,1,0,0,0,0
E02000002,E02004976,2,0,0,0,1,0,0,1,0,0,0,0
E02000002,E02005025,1,0,0,0,1,0,0,0,0,0,0,0
E02000002,E02005028,1,0,0,0,0,0,0,1,0,0,0,0
E02000002,E02005030,1,0,1,0,0,0,0,0,0,0,0,0
E02000002,E02005033,2,0,0,0,1,0,0,1,0,0,0,0
E02000002,E02005035,1,0,0,1,0,0,0,0,0,0,0,0
E02000002,E02005056,1,0,0,0,0,0,0,1,0,0,0,0
E02000002,E02005070,1,0,0,1,0,0,0,0,0,0,0,0
E02000002,E02005093,1,0,0,0,0,0,0,1,0,0,0,0
E02000002,E02005144,1,0,1,0,0,0,0,0,0,0,0,0
E02000002,E02005256,1,0,0,1,0,0,0,0,0,0,0,0
E02000002,E02005630,2,0,2,0,0,0,0,0,0,0,0,0
E02000002,E02005733,1,0,0,1,0,0,0,0,0,0,0,0
E02000002,E02005916,1,0,0,0,0,0,0,1,0,0,0,0
E02000002,E02005924,1,0,0,0,0,0,0,0,0,1,0,0
E02000002,E02006044,1,0,0,0,1,0,0,0,0,0,0,0
E02000002,E02006080,1,0,0,0,0,0,0,0,0,0,0,1
E02000002,E02006150,1,0,0,0,0,0,0,1,0,0,0,0
E02000002,E02006271,2,0,0,1,1,0,0,0,0,0,0,0
E02000002,E02006291,1,0,0,1,0,0,0,0,0,0,0,0
E02000002,E02006313,2,0,0,0,0,0,0,2,0,0,0,0
E02000002,E02006329,1,0,0,1,0,0,0,0,0,0,0,0
E02000002,E02006351,1,0,0,0,0,0,0,1,0,0,0,0
E02000002,E02006387,1,0,1,0,0,0,0,0,0,0,0,0
E02000002,E02006388,1,0,0,0,0,0,0,1,0,0,0,0
E02000002,E02006392,1,0,0,1,0,0,0,0,0,0,0,0
E02000002,E02006792,2,0,0,1,0,0,0,1,0,0,0,0
E02000002,E02006794,3,0,0,0,1,2,0,0,0,0,0,0
E02000002,E02006799,12,0,0,1,4,0,1,5,1,0,0,0
E02000002,E02006800,13,0,0,0,3,0,0,9,0,0,1,0
E02000002,E02006801,8,0,2,0,0,0,0,6,0,0,0,0
E02000002,E02006802,8,0,6,0,0,0,2,0,0,0,0,0
E02000002,E02006853,4,0,2,0,0,0,0,2,0,0,0,0
E02000002,E02006854,32,0,14,8,0,0,0,9,0,0,1,0
E02000002,E02006912,1,0,0,0,0,0,0,1,0,0,0,0
